"Y","LeuA","LeuC","LeuD","LeuB","IlvA1","CimA","IlvA2","IlvA","IlvG","IlvM","IlvM2","IlvM3","IlvD","IlvC","IlvE","BraB","LivB","LivH","LivM","LivG","LivF"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","1","1","1","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","0","0","0","0","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"0","1","1","1","1","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","1","1"
"0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1"
"0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1"
"0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","0","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","1","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","1","1"
"0","1","1","1","1","0","0","0","1","0","0","0","0","1","0","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","1","0","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","1","0","1","1","1","0","0","0","0","1","0","1","1","1","1","1"
"1","1","1","1","1","0","1","0","0","1","1","0","0","1","0","0","0","1","1","1","1","1"
"1","1","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","1","1","1","1"
"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","1","1","1","1"
"1","1","1","1","1","0","1","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","1","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","1","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1"
"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","0","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","0","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0"
"1","1","1","1","1","0","0","1","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","0","1","1","0","0","1","1","1","0","1","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","1","0","1","1","1","1","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","1","1","1","1","1","1","1"
"1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0"
"0","1","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","0","0"
"0","1","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","0","0","0","0","0"
"1","1","1","1","1","0","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
"0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","1","1","1","1","1","1"
"0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","1","1","1","1","1","1"
"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1"
"0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
